指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元)
801030,基础化工,2021-02-02,4049.84,4108.21,3999.65,4106.16,55.85,771.66
801030,基础化工,2021-02-01,3895.67,4031.62,3892.36,4031.43,57.23,751.83
801030,基础化工,2021-01-29,3945.88,3969.05,3833.72,3891.83,58.29,738.50
801030,基础化工,2021-01-28,3982.47,4010.10,3909.28,3914.97,59.19,742.11
801030,基础化工,2021-01-27,4021.68,4056.79,3964.33,4039.50,53.37,721.32
801030,基础化工,2021-01-26,4066.68,4079.09,3995.51,4019.25,52.04,747.93
801030,基础化工,2021-01-25,4084.65,4144.16,4061.37,4087.69,63.23,874.37
801030,基础化工,2021-01-22,4044.01,4082.96,4037.85,4078.79,58.29,760.60
801030,基础化工,2021-01-21,3986.27,4079.63,3983.91,4052.51,62.28,788.57
801030,基础化工,2021-01-20,3923.37,3981.55,3917.79,3981.55,53.16,699.11
801030,基础化工,2021-01-19,3939.28,3984.65,3902.45,3919.35,61.04,795.79
801030,基础化工,2021-01-18,3827.06,3944.99,3826.97,3941.68,53.77,743.69
801030,基础化工,2021-01-15,3779.75,3827.68,3746.42,3823.44,47.26,642.92
801030,基础化工,2021-01-14,3808.24,3838.53,3761.04,3785.18,46.90,632.57
801030,基础化工,2021-01-13,3867.59,3902.21,3799.86,3832.98,51.96,742.72
801030,基础化工,2021-01-12,3771.16,3857.66,3769.18,3854.07,47.49,706.88
801030,基础化工,2021-01-11,3841.39,3862.36,3771.32,3793.05,55.14,768.35
801030,基础化工,2021-01-08,3867.74,3875.86,3801.02,3854.73,50.91,712.36
801030,基础化工,2021-01-07,3837.82,3890.09,3831.28,3864.28,57.38,818.18
801030,基础化工,2021-01-06,3828.18,3849.82,3775.53,3814.63,54.64,762.52
801030,基础化工,2021-01-05,3731.76,3816.22,3718.45,3812.00,51.66,682.19
801030,基础化工,2021-01-04,3668.75,3744.00,3656.66,3739.94,51.90,657.06
801030,基础化工,2020-12-31,3598.63,3649.16,3596.85,3649.16,44.11,517.74
801030,基础化工,2020-12-30,3565.83,3602.91,3565.83,3600.04,46.51,494.71
801030,基础化工,2020-12-29,3595.28,3596.39,3558.11,3564.63,49.99,516.16
801030,基础化工,2020-12-28,3628.05,3628.05,3582.38,3596.14,47.20,565.27
801030,基础化工,2020-12-25,3543.82,3626.02,3533.71,3623.95,38.13,475.78
801030,基础化工,2020-12-24,3571.90,3571.93,3537.00,3548.19,40.40,482.34
801030,基础化工,2020-12-23,3557.30,3592.78,3542.80,3571.99,40.89,517.93
801030,基础化工,2020-12-22,3628.68,3644.15,3553.45,3557.44,47.15,578.36
801030,基础化工,2020-12-21,3573.55,3646.18,3573.53,3646.08,42.07,544.88
801030,基础化工,2020-12-18,3570.37,3608.23,3561.02,3572.90,38.12,486.21
801030,基础化工,2020-12-17,3525.30,3568.65,3498.17,3568.65,40.58,475.91
801030,基础化工,2020-12-16,3539.74,3548.82,3523.43,3528.80,38.80,463.14
801030,基础化工,2020-12-15,3532.67,3545.98,3507.99,3543.16,35.78,424.41
801030,基础化工,2020-12-14,3507.16,3538.22,3490.17,3534.96,38.57,464.68
801030,基础化工,2020-12-11,3552.81,3570.63,3476.28,3507.76,44.05,502.84
801030,基础化工,2020-12-10,3539.73,3572.84,3520.35,3547.88,37.22,441.98
801030,基础化工,2020-12-09,3605.26,3613.19,3549.75,3551.11,42.04,497.28
801030,基础化工,2020-12-08,3589.96,3613.36,3589.96,3600.85,36.11,470.50
801030,基础化工,2020-12-07,3601.54,3613.33,3586.17,3591.57,39.50,475.02
801030,基础化工,2020-12-04,3575.88,3606.30,3564.42,3602.47,42.50,495.90
801030,基础化工,2020-12-03,3609.25,3609.36,3569.27,3576.80,43.50,516.29
801030,基础化工,2020-12-02,3602.54,3612.29,3579.22,3606.75,46.87,579.32
801030,基础化工,2020-12-01,3552.34,3604.45,3544.32,3602.16,46.90,569.12
801030,基础化工,2020-11-30,3587.31,3605.93,3556.17,3556.83,49.65,597.29
801030,基础化工,2020-11-27,3596.31,3596.40,3540.64,3587.30,43.85,532.00
801030,基础化工,2020-11-26,3623.40,3627.29,3546.62,3589.13,50.31,613.01
801030,基础化工,2020-11-25,3728.89,3730.74,3630.07,3630.07,65.40,739.34
801030,基础化工,2020-11-24,3700.34,3712.00,3676.38,3712.00,59.59,718.17
801030,基础化工,2020-11-23,3668.50,3744.73,3661.27,3707.39,75.96,866.35
801030,基础化工,2020-11-20,3624.58,3657.41,3619.77,3652.63,54.07,623.76
801030,基础化工,2020-11-19,3635.50,3636.74,3598.49,3632.53,60.44,710.61
801030,基础化工,2020-11-18,3622.09,3656.89,3615.31,3646.12,64.23,761.13
801030,基础化工,2020-11-17,3666.22,3669.75,3604.38,3631.55,58.64,727.77
801030,基础化工,2020-11-16,3592.86,3672.03,3585.50,3672.03,65.11,780.75
801030,基础化工,2020-11-13,3568.79,3588.16,3540.45,3576.76,51.38,632.85
801030,基础化工,2020-11-12,3540.87,3577.93,3536.27,3577.93,49.69,606.57
801030,基础化工,2020-11-11,3536.50,3583.93,3532.63,3536.62,54.57,669.71
801030,基础化工,2020-11-10,3539.70,3567.07,3526.81,3546.74,54.57,700.37
801030,基础化工,2020-11-09,3480.27,3537.41,3480.19,3523.09,53.08,692.34
801030,基础化工,2020-11-06,3488.58,3488.58,3431.29,3453.57,44.31,585.45
801030,基础化工,2020-11-05,3425.21,3476.13,3424.68,3476.13,45.57,568.19
801030,基础化工,2020-11-04,3380.71,3402.51,3367.32,3396.62,38.14,456.42
801030,基础化工,2020-11-03,3357.71,3385.14,3346.81,3385.14,39.15,474.54
801030,基础化工,2020-11-02,3304.24,3344.63,3286.31,3341.42,40.49,487.94
801030,基础化工,2020-10-30,3380.53,3380.67,3298.01,3304.31,46.25,553.09
801030,基础化工,2020-10-29,3368.68,3396.58,3362.83,3375.89,42.03,535.50
801030,基础化工,2020-10-28,3361.99,3415.93,3355.49,3411.35,41.33,544.47
801030,基础化工,2020-10-27,3324.52,3352.76,3321.22,3352.50,34.52,443.68
801030,基础化工,2020-10-26,3333.09,3345.33,3284.06,3340.09,30.24,386.71
801030,基础化工,2020-10-23,3389.98,3413.07,3333.29,3343.25,35.61,462.78
801030,基础化工,2020-10-22,3406.45,3406.71,3360.54,3388.69,36.34,459.64
801030,基础化工,2020-10-21,3467.70,3467.71,3403.36,3411.13,36.55,466.73
801030,基础化工,2020-10-20,3421.95,3465.22,3410.76,3465.22,35.40,449.12
801030,基础化工,2020-10-19,3468.69,3475.93,3418.93,3429.16,40.28,492.23
801030,基础化工,2020-10-16,3464.82,3471.35,3419.09,3442.93,38.58,483.92
801030,基础化工,2020-10-15,3497.57,3499.20,3464.12,3465.73,42.85,553.80
801030,基础化工,2020-10-14,3479.86,3494.73,3474.98,3490.04,46.12,607.64
801030,基础化工,2020-10-13,3446.86,3487.63,3427.53,3482.75,43.53,565.93
801030,基础化工,2020-10-12,3360.05,3447.29,3359.34,3447.29,49.90,649.92
801030,基础化工,2020-10-09,3277.39,3339.21,3275.91,3336.51,37.82,485.88
801030,基础化工,2020-09-30,3244.80,3244.80,3196.40,3215.80,29.09,342.55
801030,基础化工,2020-09-29,3216.23,3250.35,3207.62,3236.93,29.16,358.75
801030,基础化工,2020-09-28,3237.24,3241.67,3193.27,3194.07,28.29,328.47
801030,基础化工,2020-09-25,3267.39,3267.40,3217.34,3229.10,29.22,341.53
801030,基础化工,2020-09-24,3308.89,3309.07,3247.65,3247.65,40.55,446.16
801030,基础化工,2020-09-23,3333.84,3339.21,3303.37,3331.06,37.59,441.33
801030,基础化工,2020-09-22,3361.55,3368.67,3312.84,3318.28,39.56,449.74
801030,基础化工,2020-09-21,3406.12,3410.73,3381.79,3392.43,39.63,474.18
801030,基础化工,2020-09-18,3348.79,3401.53,3348.79,3394.55,45.41,528.43
801030,基础化工,2020-09-17,3326.45,3367.38,3320.93,3349.68,44.32,509.08
801030,基础化工,2020-09-16,3333.63,3338.34,3314.60,3325.44,44.49,459.50
801030,基础化工,2020-09-15,3298.55,3338.35,3282.66,3336.59,46.41,483.77
801030,基础化工,2020-09-14,3271.29,3307.70,3265.64,3295.90,47.00,475.67
801030,基础化工,2020-09-11,3200.52,3255.97,3196.21,3251.81,43.51,401.55
801030,基础化工,2020-09-10,3308.34,3311.05,3208.34,3215.92,64.11,554.38
801030,基础化工,2020-09-09,3339.14,3346.53,3277.37,3281.49,74.72,685.88
801030,基础化工,2020-09-08,3388.01,3390.83,3331.08,3386.44,58.78,558.00
801030,基础化工,2020-09-07,3446.64,3468.22,3371.42,3384.87,56.84,635.05
801030,基础化工,2020-09-04,3393.27,3453.88,3393.27,3449.99,47.73,536.24
801030,基础化工,2020-09-03,3469.26,3487.47,3439.05,3453.54,55.89,606.14
801030,基础化工,2020-09-02,3456.81,3477.61,3426.20,3463.50,55.44,575.81
801030,基础化工,2020-09-01,3414.68,3449.22,3409.86,3449.22,46.87,504.55
801030,基础化工,2020-08-31,3435.01,3463.87,3421.79,3421.79,52.68,597.06
801030,基础化工,2020-08-28,3363.48,3423.00,3353.79,3417.94,49.66,539.43
801030,基础化工,2020-08-27,3344.16,3375.72,3326.42,3368.28,53.43,561.64
801030,基础化工,2020-08-26,3410.81,3410.86,3321.16,3336.53,61.42,634.55
801030,基础化工,2020-08-25,3421.75,3433.76,3401.19,3412.77,62.33,633.72
801030,基础化工,2020-08-24,3397.46,3424.80,3371.26,3418.60,54.62,576.49
801030,基础化工,2020-08-21,3381.31,3397.81,3361.02,3387.04,58.42,563.96
801030,基础化工,2020-08-20,3377.16,3404.90,3358.53,3368.56,59.30,579.20
801030,基础化工,2020-08-19,3445.12,3467.25,3409.76,3410.10,73.63,765.00
801030,基础化工,2020-08-18,3425.54,3450.94,3417.52,3447.84,64.68,661.91
801030,基础化工,2020-08-17,3360.65,3415.74,3344.51,3413.66,65.83,663.41
801030,基础化工,2020-08-14,3322.80,3347.11,3293.76,3345.66,59.20,547.63
801030,基础化工,2020-08-13,3313.41,3351.46,3304.26,3324.59,68.21,637.26
801030,基础化工,2020-08-12,3336.77,3344.53,3238.62,3305.85,71.63,739.91
801030,基础化工,2020-08-11,3418.83,3433.60,3346.33,3347.68,75.93,780.32
801030,基础化工,2020-08-10,3399.50,3432.63,3377.22,3412.16,66.88,750.57
801030,基础化工,2020-08-07,3421.62,3440.09,3361.96,3412.61,67.94,759.28
801030,基础化工,2020-08-06,3440.81,3454.02,3389.01,3433.53,75.45,821.53
801030,基础化工,2020-08-05,3373.08,3440.82,3359.33,3433.01,73.13,818.00
801030,基础化工,2020-08-04,3392.44,3405.51,3369.40,3381.76,80.70,912.81
801030,基础化工,2020-08-03,3316.59,3375.60,3306.49,3375.60,70.91,809.74
801030,基础化工,2020-07-31,3243.45,3302.90,3229.81,3287.16,60.80,660.04
801030,基础化工,2020-07-30,3251.85,3275.73,3244.43,3250.48,60.62,647.69
801030,基础化工,2020-07-29,3144.84,3233.25,3127.57,3233.25,55.88,596.75
801030,基础化工,2020-07-28,3129.40,3159.28,3121.09,3157.73,51.55,540.34
801030,基础化工,2020-07-27,3114.54,3132.78,3080.30,3107.67,50.37,530.65
801030,基础化工,2020-07-24,3234.68,3235.04,3084.58,3099.36,70.26,729.93
801030,基础化工,2020-07-23,3229.59,3261.43,3168.81,3248.32,63.33,669.26
801030,基础化工,2020-07-22,3230.47,3278.36,3229.83,3257.59,59.61,642.10
801030,基础化工,2020-07-21,3221.67,3231.82,3202.17,3227.90,58.38,645.18
801030,基础化工,2020-07-20,3121.61,3214.37,3121.40,3211.86,65.02,704.70
801030,基础化工,2020-07-17,3029.84,3101.42,3029.81,3075.91,53.22,573.99
801030,基础化工,2020-07-16,3156.83,3179.01,3022.15,3023.26,68.93,717.03
801030,基础化工,2020-07-15,3195.43,3214.24,3131.10,3158.65,80.41,836.88
801030,基础化工,2020-07-14,3227.61,3227.68,3128.57,3186.11,79.46,874.23
801030,基础化工,2020-07-13,3139.46,3228.59,3139.46,3228.59,77.66,880.48
801030,基础化工,2020-07-10,3129.48,3153.05,3114.39,3125.34,70.11,785.67
801030,基础化工,2020-07-09,3071.01,3140.46,3071.01,3140.46,77.83,824.97
801030,基础化工,2020-07-08,3019.03,3070.77,2996.82,3070.77,66.73,719.19
801030,基础化工,2020-07-07,3009.37,3056.24,2995.02,3021.57,76.67,775.31
801030,基础化工,2020-07-06,2894.13,2984.40,2894.11,2981.91,72.02,713.67
801030,基础化工,2020-07-03,2844.84,2868.85,2843.14,2868.60,48.71,495.03
801030,基础化工,2020-07-02,2796.24,2842.03,2789.91,2841.39,44.63,477.78
801030,基础化工,2020-07-01,2789.05,2797.77,2771.31,2797.77,33.86,396.46
801030,基础化工,2020-06-30,2759.12,2781.78,2758.97,2780.36,29.90,343.59
801030,基础化工,2020-06-29,2758.34,2763.82,2737.38,2748.18,31.56,345.43
801030,基础化工,2020-06-24,2768.42,2773.97,2759.93,2767.40,30.10,353.09
801030,基础化工,2020-06-23,2771.99,2772.01,2756.42,2767.10,31.03,349.99
801030,基础化工,2020-06-22,2778.08,2783.51,2766.75,2772.76,34.15,410.34
801030,基础化工,2020-06-19,2750.20,2777.78,2750.20,2774.08,31.95,367.40
801030,基础化工,2020-06-18,2738.16,2751.61,2731.05,2749.75,33.26,364.53
801030,基础化工,2020-06-17,2744.85,2744.86,2723.56,2742.21,34.67,379.47
801030,基础化工,2020-06-16,2711.74,2743.10,2711.57,2743.10,32.51,377.12
801030,基础化工,2020-06-15,2701.41,2721.23,2691.57,2691.57,35.65,404.61
801030,基础化工,2020-06-12,2659.09,2713.01,2657.07,2705.23,32.95,371.01
801030,基础化工,2020-06-11,2725.04,2744.89,2701.00,2709.12,34.94,388.47
801030,基础化工,2020-06-10,2735.26,2735.27,2709.08,2724.45,31.41,343.32
801030,基础化工,2020-06-09,2730.97,2743.73,2723.60,2743.73,35.99,386.59
801030,基础化工,2020-06-08,2729.63,2742.13,2720.66,2727.27,36.88,408.25
801030,基础化工,2020-06-05,2717.78,2717.81,2694.43,2715.19,35.15,390.75
801030,基础化工,2020-06-04,2722.76,2722.82,2702.97,2716.19,36.03,408.05
801030,基础化工,2020-06-03,2704.85,2734.44,2704.09,2713.37,42.26,482.64
801030,基础化工,2020-06-02,2684.37,2702.28,2679.55,2697.58,36.76,429.63
801030,基础化工,2020-06-01,2627.33,2681.48,2627.29,2679.41,38.45,427.96
801030,基础化工,2020-05-29,2590.71,2619.68,2587.80,2611.53,28.77,343.77
801030,基础化工,2020-05-28,2605.90,2616.38,2565.67,2591.84,30.57,350.40
801030,基础化工,2020-05-27,2616.46,2624.25,2600.93,2606.20,30.81,368.27
801030,基础化工,2020-05-26,2573.44,2615.94,2573.21,2615.26,28.12,315.40
801030,基础化工,2020-05-25,2565.81,2576.03,2558.72,2568.79,25.44,289.97
801030,基础化工,2020-05-22,2620.14,2620.14,2557.26,2571.51,31.40,347.24
801030,基础化工,2020-05-21,2662.75,2662.75,2621.31,2625.14,34.30,397.85
801030,基础化工,2020-05-20,2675.35,2683.66,2651.28,2657.20,37.00,462.13
801030,基础化工,2020-05-19,2651.75,2673.36,2651.49,2673.30,34.70,417.75
801030,基础化工,2020-05-18,2642.87,2649.23,2624.91,2630.55,33.52,375.91
801030,基础化工,2020-05-15,2641.22,2646.11,2623.75,2629.27,29.80,354.06
801030,基础化工,2020-05-14,2651.62,2652.72,2633.33,2633.58,30.51,345.43
801030,基础化工,2020-05-13,2641.84,2663.69,2636.66,2663.44,29.68,330.91
801030,基础化工,2020-05-12,2647.13,2648.66,2619.57,2647.20,30.35,329.02
801030,基础化工,2020-05-11,2660.13,2669.45,2636.26,2648.91,35.11,394.45
801030,基础化工,2020-05-08,2636.73,2661.37,2632.92,2653.68,34.88,391.46
801030,基础化工,2020-05-07,2629.44,2638.21,2618.69,2623.82,35.84,395.20
801030,基础化工,2020-05-06,2562.91,2624.48,2562.91,2624.48,36.20,388.80
801030,基础化工,2020-04-30,2542.66,2588.79,2542.41,2583.61,39.43,385.31
801030,基础化工,2020-04-29,2520.71,2545.85,2518.56,2531.08,32.59,317.68
801030,基础化工,2020-04-28,2572.14,2572.47,2473.35,2528.90,45.02,406.46
801030,基础化工,2020-04-27,2592.07,2594.36,2575.59,2576.98,40.42,363.85
801030,基础化工,2020-04-24,2633.69,2637.37,2586.61,2593.58,51.05,451.04
801030,基础化工,2020-04-23,2648.55,2656.01,2634.80,2636.06,52.31,481.41
801030,基础化工,2020-04-22,2591.84,2638.90,2588.66,2638.90,46.48,440.45
801030,基础化工,2020-04-21,2618.66,2618.84,2588.66,2608.66,43.95,427.13
801030,基础化工,2020-04-20,2598.68,2627.68,2590.10,2627.68,39.33,388.36
801030,基础化工,2020-04-17,2593.63,2612.43,2593.20,2596.72,43.92,433.81
801030,基础化工,2020-04-16,2568.93,2582.31,2560.72,2578.19,41.04,380.02
801030,基础化工,2020-04-15,2600.73,2605.95,2578.63,2583.13,44.13,417.91
801030,基础化工,2020-04-14,2568.48,2601.49,2563.97,2601.49,44.77,429.19
801030,基础化工,2020-04-13,2540.36,2559.70,2533.83,2554.78,39.87,389.83
801030,基础化工,2020-04-10,2587.91,2589.75,2538.55,2544.51,44.55,424.35
801030,基础化工,2020-04-09,2593.78,2596.90,2586.08,2592.61,40.56,386.90
801030,基础化工,2020-04-08,2565.89,2589.26,2562.26,2583.53,47.27,445.51
801030,基础化工,2020-04-07,2544.54,2582.60,2544.05,2579.43,50.26,477.04
801030,基础化工,2020-04-03,2513.48,2527.27,2495.95,2502.75,39.79,389.42
801030,基础化工,2020-04-02,2439.30,2514.28,2439.03,2514.28,37.33,375.97
801030,基础化工,2020-04-01,2463.66,2493.01,2449.50,2452.74,34.31,351.61
801030,基础化工,2020-03-31,2470.77,2481.69,2459.27,2466.94,36.97,365.68
801030,基础化工,2020-03-30,2467.04,2467.43,2425.09,2447.27,39.64,387.92
801030,基础化工,2020-03-27,2529.97,2529.97,2493.11,2493.58,34.09,342.40
801030,基础化工,2020-03-26,2513.51,2530.68,2499.23,2501.11,37.00,366.89
801030,基础化工,2020-03-25,2521.15,2530.32,2503.43,2528.59,42.74,436.77
801030,基础化工,2020-03-24,2471.90,2474.73,2411.25,2472.59,41.35,431.55
801030,基础化工,2020-03-23,2486.01,2490.79,2425.12,2431.56,42.22,432.81
801030,基础化工,2020-03-20,2554.05,2560.22,2521.69,2552.27,45.40,523.49
801030,基础化工,2020-03-19,2514.49,2537.71,2461.90,2525.59,49.37,532.54
801030,基础化工,2020-03-18,2577.91,2609.46,2519.70,2519.70,48.83,522.88
801030,基础化工,2020-03-17,2565.21,2590.93,2472.86,2551.80,51.37,506.80
801030,基础化工,2020-03-16,2682.61,2682.61,2551.44,2558.44,58.61,587.14
801030,基础化工,2020-03-13,2569.82,2684.73,2569.82,2659.43,60.19,578.46
801030,基础化工,2020-03-12,2755.61,2760.51,2693.94,2714.98,56.90,567.93
801030,基础化工,2020-03-11,2841.71,2841.71,2794.34,2794.34,65.17,651.19
801030,基础化工,2020-03-10,2768.71,2848.08,2741.82,2844.21,78.81,772.56
801030,基础化工,2020-03-09,2869.05,2881.58,2818.91,2819.87,86.75,804.75
801030,基础化工,2020-03-06,2875.26,2928.81,2873.61,2913.41,73.55,673.44
801030,基础化工,2020-03-05,2876.69,2897.58,2861.48,2897.58,70.50,690.16
801030,基础化工,2020-03-04,2820.64,2852.41,2801.21,2845.74,57.01,596.19
801030,基础化工,2020-03-03,2841.34,2866.78,2809.58,2832.57,68.31,701.80
801030,基础化工,2020-03-02,2728.11,2817.75,2728.04,2809.14,64.79,644.01
801030,基础化工,2020-02-28,2741.33,2768.71,2693.14,2695.22,70.70,673.15
801030,基础化工,2020-02-27,2841.96,2852.99,2798.36,2824.40,59.47,599.78
801030,基础化工,2020-02-26,2854.89,2883.35,2822.56,2830.20,80.20,795.62
801030,基础化工,2020-02-25,2834.60,2894.05,2783.02,2889.32,86.56,897.60
801030,基础化工,2020-02-24,2875.72,2908.68,2851.48,2897.09,73.29,786.77
801030,基础化工,2020-02-21,2853.47,2883.35,2847.76,2877.06,64.59,700.03
801030,基础化工,2020-02-20,2819.28,2857.72,2802.71,2857.05,63.14,682.09
801030,基础化工,2020-02-19,2828.22,2838.03,2807.84,2811.03,65.76,719.12
801030,基础化工,2020-02-18,2788.16,2819.84,2777.15,2819.84,66.66,673.89
801030,基础化工,2020-02-17,2718.33,2791.30,2718.27,2791.30,62.77,604.95
801030,基础化工,2020-02-14,2686.46,2709.06,2681.20,2703.41,52.33,524.77
801030,基础化工,2020-02-13,2721.23,2735.58,2692.25,2692.25,53.38,536.64
801030,基础化工,2020-02-12,2664.26,2715.19,2664.26,2715.19,46.79,477.44
801030,基础化工,2020-02-11,2692.71,2692.74,2662.90,2673.97,49.60,472.69
801030,基础化工,2020-02-10,2662.08,2697.33,2647.63,2696.95,62.05,579.64
801030,基础化工,2020-02-07,2649.43,2660.18,2606.47,2653.78,63.12,577.58
801030,基础化工,2020-02-06,2562.52,2644.37,2550.07,2637.63,58.75,530.62
801030,基础化工,2020-02-05,2514.93,2582.17,2514.82,2560.30,55.59,531.11
801030,基础化工,2020-02-04,2380.05,2500.67,2380.05,2495.94,60.66,535.22
801030,基础化工,2020-02-03,2449.82,2481.47,2449.82,2468.98,27.51,257.65
801030,基础化工,2020-01-23,2781.93,2782.21,2675.28,2699.54,46.18,474.80
801030,基础化工,2020-01-22,2771.91,2812.72,2741.06,2803.27,38.66,396.17
801030,基础化工,2020-01-21,2816.01,2816.07,2782.22,2785.36,34.18,358.64
801030,基础化工,2020-01-20,2798.93,2817.49,2790.14,2817.49,33.77,362.13
801030,基础化工,2020-01-17,2801.46,2809.53,2787.62,2792.40,29.11,322.61
801030,基础化工,2020-01-16,2805.49,2813.41,2789.53,2794.02,33.21,357.44
801030,基础化工,2020-01-15,2815.13,2815.15,2784.64,2799.44,33.90,348.58
801030,基础化工,2020-01-14,2817.99,2833.72,2815.87,2818.33,41.80,431.84
801030,基础化工,2020-01-13,2772.54,2812.91,2763.48,2812.91,36.58,392.21
801030,基础化工,2020-01-10,2784.02,2784.45,2757.91,2772.78,35.44,353.62
801030,基础化工,2020-01-09,2765.62,2782.33,2765.43,2782.33,38.80,383.12
801030,基础化工,2020-01-08,2780.88,2783.54,2740.36,2746.78,47.51,449.72
